index,text,Label
20369,"b'@FaisalBasri Gak usah macam2 lu jok, nanti hutang makin meroket rakyat juga yang nanggung, dan lu bangunnya pake tanah dan dana dari cukong, akibatnya bisa ditebak negara ngontrak seumur hidup sama investor... aja lu jok, hancur negara dipimpin lu...'",negatif
17886,"b'Berdasarkan penindakan tersebut, Bea Cukai Banyuwangi berdasarkan mengamankan kerugian negara yang ditaksir hingga Rp 141.745.220. #apbn #apbn2021'",positif
6034,b'Sri Mulyani Balas Sindiran PPNBM dan PPN Sembako: Hoaks Bagus Provokasi,negatif
7490,"b'Ada yg pernah janji: Pengangguran akan digaji, Janda akan dinafkahi negara dan Ibu2 belanja cukup pakai kartu sembako murah. itu yg ngomong masih ada gak orangnya??? ada sembako kena pajak",negatif
19761,b'Kerja ... Kerja ... Kerja ... Hutang ... Hutang kerja cuma nimbun hutang kapan maju nya negara ini !!,negatif
9897,b'UU perpajakan direvisi bikin harga sembako sebentar lagi naik kena PPN adalah SALAH. Tolak Provokasi,positif
11306,b'@VIVAcoid Menteri keuangan mestinya pinter atur keuangan negara bukan pajakin sgl mcm tdk belajar dr Menteri keuangan LN ??',negatif
9895,b'fakta UU perpajakan Provokasi,negatif
1742,"b'Anis menyebutkan, wacana pengenaan PPN sembako tak pantas karena kondisi ekonomi Indonesia yang tengah sulit akibat pandemi Covid-19.",negatif
14370,"b'@abdulzayn7 @SantorinisSun Barang2 semua di impor dari China oleh anak2 muda yg tergabung dlm persatuan importir, sampai bikin seminar.Dijual lewat marketplace dan dropship.sebagian yg suka anti China getol promosi barang impor ,punya market online di semua marketplace. Ngelaknya simple "" dagang""NP. Hehe'",negatif
446,"b'Sy pada dasarnya tak sependapat pemerintah mengejar PPn, karena akan menghantam daya beli masyarakat. Kontraproduktif dg tujuan mengakselerasi pertumbuhan. , Disparitas kaya-miskin di negeri ini lebar sekali, PPh lah yg lebih pas digenjot. ditemukan jalan keluar",negatif
20237,"b'@Khadafy0428 @ikhsanm65133558 @Dennysiregar7 GOBLOKNYA DISIMPAN DULU ! YANG SUBSIDI ? Dana abadi umat yang 3,2 Trilyun dan dana jamaah haji hingga Desember 2018 saja sampai 107 Trilyun,setara 10% dari APBN, ITUPUN DIDAPAT DARI HUTANG ! Gimana caranya disubsidi negara ?",negatif
14382,"b'@eklvii ""BUKAN MAIN"" Impor Vaksin Covid Setara 6 TON EMAS! - Wanheart News #BebaskanDW",negatif
3898,"b'@prastow @officialMKRI Buka aja draftnya, biar liat apa aja yang diusulkan kena pajak '",positif
5235,"b'Sri Mulyani Dihujani Kritik soal Pajak Sembako, Disebut Kebijakan Keblinger dan Coreng Nama Jokowi via @tribunnews'",negatif
16831,b'apa benar Dana Haji Bercampur dgn dana Haram di APBN? Rocky Gerung sih bgitu.. ?,negatif
5601,"b'Pengamat Bisnis Penerbangan AIAC, Arista Atmadjati, menilai belum ada kekompakan antara Menkeu Sri Mulyani dengan Menteri BUMN Erick Thohir. #KapitalismeRugikanBUMN #BUMNPerluSolusiIslam #IslamSelamatkanHartaRakyat'",negatif
8744,"b'@stanmenfess Gw sarkasin, ""iyakan banyak banget utang indo, gapapa deh semua2nya mahal, ga ada subsidi, sekolah mahal, sembako mahal pokoknya semua kebutuhan pokok mahal gpp, yg penting indo ga ada utang deh'",negatif
3347,b'@Andiarief__ Teng.. teng.. teng... Pajak mengintai... ',negatif
776,"b'@republikaonline Berarti, nanti kalau DPR dan pemerintah menyetujui PPN sembako dan pendidikan, maka DPR dan pemerintah melanggar Pancasila, tidak mengamalkan Pancasila. ?? seperti yg sdh2, spt kentut bau, bau saja yg menusuk tp trs berlalu.'",negatif
978,"b'Isu PPN sembako belum dibahas di DPR, tapi kabar gurih bagi PKS untuk sebar hoax, Mardani Ali katakan pemerintah kejam #PKSSebarHoax",negatif
4733,"b'@KangSemproel @prastow @hukumdan_ Saya juga di antara yg nunggu2 jawaban, secara statement presiden itu keluar di forum resmi lho... dianggap angin lalu oleh kemenkeu? is yours, pak @prastow '",negatif
17507,b'Ada sebuah LSM/ORMAS tapi DIIJINKAN memungut uang publik atas dasar Aturan dan Modusnya sendiri.. Hingga keberadaanya dibiayai dg APBN....gimana sob mhn saya dicerahkan...,negatif
2182,b'Sebagai perokok berat dukung kenaikan pajak tembakau 500% #PenguasaPemerasRakyat #PenguasaPemerasRakyat',negatif
1580,"b'@strike_bravo_b @kopiganja Strategi pajak di ppn itu krn pph byk loopholes yg tdk bakal bisa ditutup. Milliarders di US byr pajaknya lbh rendah dari org awam, Trump itu byr pph $0 krn loopholes di pph.'",positif
18445,b'@MrsRachelIn Beda persepsi ... kelebihan bayar sama garong APBD ... aneh DKI .... BPK tuakuuuuut bilang aja .',negatif
20459,"b'@CNNIndonesia Sepertinya sudah mulai bingung mau cari darimana lagi pendapatan negara, sampai sembako pun di pajakin, itu tandanya pendapatan negara lebih kecil dr hutang negara. Monggo yg mau lanjut, dan lg mikir apa lg yg mau di kenakan pajak..'",negatif
20781,"b'@adearmando1 Pendapatan negara berapa ? pembeayaan dengan hutang, bayarnya pakai apa ? mau bikin A Team, tentara bayaran sebagai usaha sampingan ?'",negatif
8761,"b'Pajak Sembako, Pengamat: Keblinger!",negatif
15355,"b'tahun 2002 nilai ekspor Indonesia US$57,158 milyar dan impor US$1,229 milyar. Usaha Terbaik Demi NKRI Brave Lady",positif
5416,"b'@hnurwahid @PKSejahtera Padahal PPN untuk sembako kan gak ada, Anda keliru memahami masalah tersebut. Jangan di MPR deh kalau gak paham masalah kebijakan yang dibuat oleh negara! @kemenkeu agar menjelaskan ke publik setiap kebijakan yang akan diterapkan. Biar jelas!",positif
5679,b'@na_dirs @prastow Teknik hoax yg bagus banget kata bu Menteri,positif
4246,b'Keputusan pemerintah melalui Kementerian Keuangan (Kemenkeu) yang akan mengenakan Pajak Pertambahan Nilai (PPN) sebesar 12 persen terhadap barang kebutuhan pokok atau sembako dinilai akan menyulitkan pedagang dan pembeli.,negatif
16638,"b'@JajangRidwanK @ferdifitra999 @SherlyMam @prastow @ini_irfan Kebijakannya yg sy gk suka, langkah2 absurd selalu diambil demi menambal apbn. Tp 1 sisi membebankan APBN dengan penerbitan surat utang berjamgka 50 tahun yang entah brp bunga yg harus dibayarkan.'",negatif
13364,"b'@BERKARYA_NET @anakKiLurah1 Lah iya lah, sejak keluar dari ""gorong2"", langsung subsidi BBM dicabut, TDL secara bertahap naik, ekonomi pertumbuhan negatif, komoditi impor & TKAseng membanjiri pasar dlm negri, APBN & neraca2 defisit, hutang negara meroket.'",negatif
12754,"b'@DitjenPajakRI Min coba pelajari lagi grading beras... Beras premium itu beras hasil petani juga yang biasa dikemas san dijual di supermarket, rakyat sdh biasa konsumsi beras itu... Kl beras japonica dan beras impor lainnya (beras khusus) silahkan kalian pajakin smp 1000% juga gpp lah'",negatif
8216,"b'@BossTemlen Nyolong start. Kebiasaan, bagi2 hadiah cm utk pencitraan. Klo emang mau mensejahterakan petani, tolak tuh PPN 12% utk sembako, krn ujung2nya pasti petani jg yg bakal digencet cartel2 pangan supaya harga ttp terjangkau masyarakat tp cartel bs tetap untung. Petani lg yg diinjak2.'",negatif
5304,"b'@GitaAmanyyy Karunyanya... kejar setoran PPN Sembako, Anggota DPR: Sri Mulyani Mulai Lelah Mencintai Negeri Ini - Wanheart News",negatif
12698,b'PPN sembako itu sbg Bentuk subsidi silang dari Masyarakat yang mampu kepda yg tidak mampu.sembako kita itu sebagian besar import jd dgn PPN sembako harga sembako impor jd mahal dan sembako local jadi bisa membantu petani penghasil sembako',positif
8675,"b'@FerdinandHaean3 Jika ada pemimpin bilang PNY uang 11.000 T, kenyataannya tidak ada.apakah perlu mundur ato tidak ya bang?masalah sembako dan sekolah bagaimana kelanjutannya bang ya?'",negatif
13412,"b'@alin_chan_ @Singa_Nala Kedelai Indonesia direcokin dimahalin, kedai impor dimurahin di kasih fee lagi'",negatif
19008,b'Bumi dan air dan kekayaan alam yang terkandung di dalamnya dikuasai negara dan dipergunakan untuk sebesar-besarnya menyengsarakan rakyat',negatif
5677,"b'Pengamat Bisnis Penerbangan AIAC, Arista Atmadjati, menilai belum ada kekompakan antara Menkeu Sri Mulyani dengan Menteri BUMN Erick Thohir. #KapitalismeRugikanBUMN #BUMNPerluSolusiIslam #IslamSelamatkanHartaRakyat'",negatif
8661,"b'Bansos dikorup, sembako dipajaki. indahnya.'",negatif
2878,b'Apakah besok kalau saya kencing kenak pajak ???',negatif
10269,"b'Kebijakan ini, masuk dalam draft rancangan undang-undang Ketentuan Umum dan Tata Cara Perpajakan. #Pajak #Sembako #Pendidikan #Ekonomi",positif
487,"b'Wacana pemberlakuan PPN Sekolah untuk mengatur adanya komersialisasi Sekolah eksklusif, bukan untuk seluruh Sekolah Nusantara",positif
11574,b'Presiden RI Joko Widodo (Jokowi) menambah posisi Wakil Menteri yang akan membebani keuangan negara. #Jokowi,negatif
16949,"b'@kenarrox Sperti kyk ini ya mas, Apbn slamat urusanny kmenkeu, harga terkendali urusannya kmendag. Pdhal ada yg kontradiktif. Kudune atasannya itu yg sinkronkan.'",negatif
8452,"b'Ramai Pajak Sembako, Politikus Demokrat Beri Komentar Menohok 2021 |",negatif
146,b'Memalak Rakyat Berkedok Pajak? lewat @suaraislamID #Pajak #PPN #PPNSembako #PPNPendidikan',negatif
2806,"b'@republikaonline Biaya Melahirkan Bakal Bengkak karena Kena Pajak, ibu hamil protes",negatif
1876,"b'Semua kena ppn, lama lama tiap gua bayar parkir aja ada ppn nya nih. deng biar bisa membantu pendapatan negara :) vocer wedding di istora aamiin.'",negatif
11268,b'Staf Khusus Menteri Keuangan Bidang Komunikasi Strategis Yustinus Prastowo menjelaskan soal skema PPN untuk jasa pendidikan ini. Begini penjelasannya.,positif
3307,"b'DPP Projo, menyatakan penolakan atas rencana Menteri Keuangan Sri Mulyani Indrawati (SMI) membebankan pajak pertambahan nilai (PPN) pada sektor pendidikan dan sembilan bahan pokok pangan rakyat (sembako). #projo #SetiaDigarisRakyat #Jokowidodo",negatif
12332,b'Semoga kegiatan CVC ini dapat memperkuat sinergi antara Bea Cukai dengan pengguna jasa sehingga dapat terjalin kerja sama yang baik demi kelancaran perekonomian negara. #beacukairi #beacukaimakinbaik #beacukaijawabarat #beacukaicikarang,positif
10013,"b'Bagi wajib pajak yang ingin mengundang narasumber dari Direktorat Jenderal Pajak sebagai pembicara perpajakan, #KawanPajak bisa mengikuti tata cara yang ada di infografis berikut. #PajakKitaUntukKita'",positif
1362,b'@AREAJULID Besok-besok napas juga kena PPN kayanya',negatif
2588,"b'Eh kalo melahirkan ampe kena pajak, seks bebas masuk objek pajak yang mana? 69 gitu? '",negatif
19859,"b'Negara Panik ""Bayar Cicilan Hutang Negara"" ! Di Pajak Solusinya ! Badan Anggaran DPR RI, Sukamta : pikiran pemerintah itu bagaimana memberikan subsidi sembako supaya harganya stabil dan terjangkau bukan malah akan dipajaki, @rmol_id #JudgeKM50Killer",negatif
12744,"b'@zakaqdri @eko_kuntadhi Apa yang salah bila gubernur Jakarta melihat panen , sehingga bisa beli beras dalam negeri dari pada impor, berpikirlah positif'",positif
13043,"b'@kompascom bocor atau tdk, itu bukan substansinya bu sri, tapi Anda kok tega banget dalam situasi kayak begini akan memungut ppn untuk sembako sementara untuk barang mewah impor bebas pajak, ini bukan hanya kontradiksi tp benar2 keinginan tanpa hati nurani.'",negatif
17922,"b'Para komisaris magang akan mendapatkan pelatihan dari kementrian BUMN. Biaya pelatihan akan diambilkan dari APBN karena ini memang merupakan visi gebrakan dari pemerintah. komisaris magang tetap akan digaji dan difasilitasi penuh selama pelatihan. , harap maklum'",negatif
1698,b'@kompascom sementara sembako mau di kenakan ppn?? tolol bin bloon makn panas otak kalau sdh macam ini.',negatif
12417,"b'Pernah dengar jurus ""AJIAN WARINGIN SUNGSANG""? Jadi ternyata selama ini @jokowi memakai jurus tersebut. meroket -> Tekor impor -> impor KPK -> dilemahkan kerja -> TKA China hutang -> hutang Rakyat -> Menyengsarakat Rakyat",negatif
1003,b'Kendaraan bermotor diskon PPn kena PPn Indahnya negeriku,negatif
835,"b'@NephiLaxmus @prastow Eh @prastow bisa gitu gampang ada segmentasi beras, telur, ikan buat orang kaya yang kena PPn dan beras, telur, ikan buat orang miskin yang nggak kena PPn? Dulu juga argumentasi BBM subsidi dicabut gitu. Ujung2 nya BBM jadi sama rata naik semua. Mlh premium hilang dr pom bensin.'",negatif
20779,"b'@ismailfahmi @muhammadiyah Harusnya busyro tdk pas lagi jadi key note speaker,dia jd pengacara keluarga cendana krn ngemplang hutang ke negara. Keluarga cendana salah satu raja koruptor di Indonesia @zainalamochtar'",negatif
8385,"b'#Opini Tanpa PPN saja, harga sembako itu fluktuatif. Seringkali naik, tapi jika sudah naik, harganya sulit turun. Bagaimana jadinya bila sembako saja dipajaki? Harga melonjak, rakyat pasti teriak.",negatif
6760,"b'Dicecar DPR, Sri Mulyani Tolak Klarifikasi Soal PPN Sembako!",negatif
1091,"b'@detikcom Ya benar sekali. Jika tidak hati hati , inilah contoh nya. Hutang mengunung, kebebasan terkekang, bahkan sembako akan kena ppn 12%.. nasib'",negatif
20072,b'@liputan6dotcom Menunjukan bahwa pemerintah skrg sedang panik krn sdh terlalu banyak hutang dan bingung dalam mengelolah keuangan negara',negatif
15134,"b'@nftriia Hai, Kak. Tenaga Kerja merupakan jasa tidak kena pajak sepanjang memenuhi kriteria yang ditetapkan dalam pasal 3 PMK-83/PMK.03/2012. Atas penyerahan jasa tersebut di dalam daerah pabean maupun ekspor ke luar daerah pabean tidak dikenakan PPN. (1/2)'",positif
5556,"b'RAKYAT MINTA STOP UTANG, BERDAYAKAN SDA, SDM DAN BUMN. yang akan menanggung Akibatnya Rakyat. Khusus Men Keu Bid Kom Strategis Prastowo masyarakat agar tak terus nyinyir menolak , tetapi tak mau membayar pajak.",negatif
8343,"b'@DitjenPajakRI Distorsi itu ketika barang mewah pajak 0%, sembako kena pajak 12%'",negatif
11122,b'Menteri Koordinator Bidang Perekonomian Airlangga Hartarto menyampaikan pentingnya kemitraan dan jasa keuangan digital untuk mendukung pencapaian target inklusi keuangan nasional dan pemulihan,positif
20717,"b'@Abu_Ar_Rayyan @hnurwahid @MUIPusat narasinya haji ngasih infonya kemana aja, berani gak audit hutang negara keluar masuk nya dipakai apa nguntang untuk apa?'",negatif
12206,"b'Bea Cukai Batam Berhasil Gagalkan Penyelundupan Benih Lobster Senilai Rp1,3 Miliar",positif
18171,"b'@eko_kuntadhi masih ada waktu 1 tahun lagi, jalan2 utk buat iklan dibiayai Apbd'",negatif
17337,"b'Kalau dana haji aman, kenapa gak ada pemberangkatan haji? saja mau dipajakin",negatif
9540,"b'Dengan M-Pajak, #KawanPajak bisa mendapatkan layanan yang lebih personal. untuk mengunduh aplikasi ini : mencoba! #PajakKitaUntukKita'",positif
20598,"b'@Sahabat_Bangsa @RamliRizal Berarti benar negara kita kaya, buktinya masih ada yang percaya kasih pinjaman btw anak cucu kita terwarisi hutang g ya'",negatif
7376,"b'Paling mentok jawabannya sang new hope gituh, YNTKTS doank. #NegaraLagiBokek #PajakMencekikRakyat #RezimBangkrut #SekalianAjaKentutDipajakin ""SOAl DANA HAJI, PAJAK SEMBAKO, SAMPAI RUGINYA GARUDA INDONESIA // RIZAL RAMLI: DZOLIM! - KIC""",negatif
1733,b'Lama lama ketawa ge kena PPN yeuh,negatif
19601,"b'@CNNIndonesia Hutang itu atas nama negara Indonesia, yang didalamnya ada masyarakat Indonesia. hutang nenek lu!!'",negatif
10093,b'@nomichael_ Makasih banyak tambahannya mas yang disampaikan mas michael betul. yang dijelaskan di thread saya itu perpajakan secara umum yang diurus oleh temen temen pajak mas ',positif
2104,"b'@msaid_didu Negara sedang turun kwalitas jadi Negara abal-abal! seharusnya Negara melayani Rakyat, di Indonesia Rakyat dipaksa melayani Penguasa. Saat seharusnya Negara mensejahterakan Rakyat, di Indonesia Rakyat kecil dipalak pajak macam-macam.'",negatif
1930,b'Sesama yg punya ilmu pasti punya jurusnya tapi diharamkan jadi pemalak orang miskin dgn PPn.,negatif
1370,b'Lagi viral nya banyakin PPN nih... ??? nih??',negatif
2687,"b'PAJAK NEGARA ZHALIM Ketika negara mendasarkan pendapatannya dari pajak dan utang, itu adalah sebuah kezaliman. Dalam Islam, pajak bukan sumber pendapatan utama, sebagaimana dalam sistem kapitalisme . Rokhmat S Labib",negatif
1726,"b'@Krist888 @EPrihandoko132 @jokowi Selain sektor sembako dan pendidikan, di indozone jg ditulis melahirkanpun akan kena ppn , apa msh masuk logika dan hati nurani pak ? Kondisi pandemi gini kok rakyat makin dicekik dgn pajak2 ini itu , semoga tdk terealisasi kan krn efek ny ttp rakyat kelas menengah ke bwh yg kena'",negatif
16501,"b'Utang Terus Naik, Anak Buah Sri Mulyani Minta Masyarakat Jangan Nyinyir - #APBN #BankDunia #Menkeu #Utang'",negatif
7971,"b'Setuju banget... lain boleh diapain aja, tapi tidak dengan sembako dan pendidikan..",negatif
1823,"b'Penolakam PPN atas sembako itu karna lagi covid, ekon rakyat lagi susah, itu tidak pas, wong namanya RUU berlakunya bisa 3 tahun kedepan'",negatif
5324,"b'@AkuIndones14 Karunyanya... kejar setoran PPN Sembako, Anggota DPR: Sri Mulyani Mulai Lelah Mencintai Negeri Ini - Wanheart News",negatif
14590,"b'Pendapatan Kerajaan Sriwijaya berasal dari dua sumber: ekspor dan pajak. Namun, pajak malah berbuah serangan dari Kerajaan Chola.",negatif
6285,"b'Setelah menyebar hoax soal negara akan berutang USD 2 miliar, Mantan Menteri Rizal Ramli kembali bikin heboh dengan menyindir kebijakan impor dan utang di bawah pemerintahan Presiden Jokowi.",positif
9453,"b'Kanwil DJP Wajib Pajak Besar berserta seluruh Kantor Pelayanan Pajak yang berada di area Gedung dr. K. R. T. Radjiman Wedyoningrat Jakarta Selatan melaksanakan kegiatan pemberian santunan pada anak yatim dan dhuafa yang berada di willayah DKI Jakarta (Jumat, 7/5)",positif
20372,"b'@_MbakSri_ Mungkin benar sedih, tapi sedihnya bukan karena hutang negara, melainkan sedih karena lumayan banyak hartanya yg disita untuk dikembalikan ke negara, sebab memang harta milik negara. Ukarane mulek ya ben, sing penting isih genah bongkot-pucuke. Hehehe....'",negatif
5720,b'Sri Mulyani Minta Bantuan Ahli Ekonomi Islam Pulihkan Ekonomi Indonesia.... sudah tidak mampu.. artinya Menkeu harus mundur dari jabatannya jangan gunakan orang lain lagi utk cari kambing hitam.,negatif
15925,b'Indo diyakini memiliki ke untuk menjadi pro halal terbesar di dunia dengan kinerja ekspor makanan yang mencapai US$31 miliar,positif
16430,"b'Bukankah seharusnya melunasi utang dan pemerintah membantu menyuntikkan dana pada tubuh PLN? Namun, selalu saja alasannya APBN defisit dan tak mampu menalangi beban utang BUMN. #BUMNPerluSolusiIslam #KapitalismeRugikanBUMN #IslamSelamatkanHartaRakyat'",negatif
8256,b'Bamsoet: Batalkan Rencana Pajak Sembako dan Pendidikan,negatif
10034,"b'ADANYA PERTUMBUHAN DAN PERKEMBANGAN CARA KITA ""Penjagaan Pedesaan-Perkotaan Perpajakan Bea Dan Cukai Hanya Satu-Satunya Se-Indonesia Sama Halnya Menembuskan Indonesia Pulau Ke Pulau Yang Begitu Banyak Secara Tidak Langsung Dan Kaya Sepintas Lalu Terkenal Dan Kebanyakan",positif
3481,b'Dede Yusuf Desak Pajak Jasa Sekolah Dibatalkan,negatif
12968,b'@chandra_lucky @kompascom Mosok impor mulu sih kayak si Mukidi.,negatif
834,"b'#Opini Tanpa PPN saja, harga sembako itu fluktuatif. Seringkali naik, tapi jika sudah naik, harganya sulit turun. Bagaimana jadinya bila sembako saja dipajaki? Harga melonjak, rakyat pasti teriak.",negatif
19427,"b'@MedanSoepriono @umarHadi551 @Fendythahir @felixsiauw @geloraco Rumah DP 0% salah satunya dong ? pembelian alutsista setuju ngak ni ? Katanya mau dibebankan utang luar negeri gitu kalau jd, kan bisa di goreng ""utang pemerintah luar negeri naik lagi, rezim zolim"" gmna cocok ngak ?'",negatif
1968,b'Bersatu Indonesia Kuat tanpa provokasi terkait PPN sekolah,positif
5502,"b'Si Ungud.. Utang yang Semakin Banyak itu Sudah Pasti Imbasnya Ke Rakyat, Terbukti Skrg Ini Rezim Akan Menaikkan PPN serta Pajak2 Lainnya.. .",negatif
4182,b'Kemenkeu: RUU Perpajakan Mungkin Bakal Dinikmati Pemerintahan Era Mendatang,positif
19275,"b'Pantes aja penentangannya terhadap hukum Syariah begitu kencang, krna dengn hukum syariah, maka kenaikan harta kekayaan pejabat negara yg tidk wajar pasti akan disita oleh negara. Beda degn sistem politik #Demokrasi, justru hal seperti ini sudh menjadi kewajarn bg para pejabat.",negatif
5126,b'Stafsus Sri Mulyani: Tidak Benar Besok Sembako Dipajaki! . Bersatu Indonesia Kuat,positif
1559,"b'@jejekawife @heartkthrob @greyandblueisus @Sellilosaa @Lachiimoolalaaa @aishsugaa @veluvbts Udah ada yg komen kek gitu katanya coba suruh bayar utang negara ,ada yg gara2 sembako mau dipajekin suruh bts meal aja yg dipajekin lha kan mekdi dah ada ppn nya . Puyeng debat sama netijen'",negatif
5100,"b'Sri Mulyani Kikuk, Draft RUU Sembako-Sekolah Kena PPN Bocor",negatif
3566,"b'Watyutink - Soroti Pajak Sembako, Tokoh NU Usul Buzzer Kena PPN",negatif
13639,"b'@BossTemlen @rasmanbangun Maksud ente, trus kebijakan impor TKA Tiongkok itu sah, mbah??? di CT scan mulut nya, takut nya banyak kuman nya, atau di rukyah takut nya banyak setan nya...'",negatif
2103,"b'@prastow , trus rakyat biasa gak kena PPN bos?!? Spp pendidikan emang gratis, tp uang gedung, uang daftar ulang, dan uang uang lain nya tetep bayar boss!!! Dasar otak pemakan uang pajak rakyat ! '",negatif
7957,b'Pada akhirnya dlm gonjang ganjing ttg pengenaan pajak sembako&pendidikan kt akan lihat yg akan muncul dan dijadikan pahlawan oleh para pemujanya...somplakkk',negatif
20176,b'@bertanyarl Army hayuk sekalian bayarin hutang negara aja',negatif
11784,"b'Beliau juga berharap dengan diadakannya kegiatan seperti ini dapat meningkatkan kemampuan penyiaran dan komunikasi pegawai Bea Cukai, mengingat pentingnya kemampuan dalam komunikasi dengan masyarakat.'",positif
2336,b'@3tather @aboutiwe @luthierluhur @al_fianna Pajak rasa Eropa fasilitas rasa Afrika',negatif
111,"b'Pemerintah Belum Berencana Mengenakan Tarif PPN Sembako, jadi ga usah berfikir aneh-aneh dulu. Nusantara",positif
5061,"b'Sri Mulyani Kikuk, Draft RUU Sembako-Sekolah Kena PPN Bocor. Jaga Nusantara",negatif
9040,b'Berita pajak sembako untuk menutup berita KPK',negatif
16383,"b'Yang gajadi naik haji coba deh ambil dana hajinya aing yakin pemerintah ketar ketir, APBN lagi kosong tuh, semua mau di pajakin, aneh aja sih kalo duit haji gadipake mah... Coba ambil deh bakal ketauan pasti, duit nya di pake apa ngga.'",negatif
1463,"b'@bertanyarl Ppn buat sembako sama pendidikan masih SANGAT GAK MASUK AKAL MAU DIPIKIR GIMANAPUN ANJIR. PADAHAL KATANYA ""MENCERDASKAN KEHIDUPAN BANGSA"" dikira yg sekolah swasta semuanya org kaya kah? Ga sadar banget apa kalo ekonomi indo masih blm merata'",negatif
20356,b'ALIAS BERAPA BANYAK HUTANG NEGARA YG HARUS AKU BAYAR BUAT BERSYUKUR PUNYA TEMEN KAYAK MEREKA ',negatif
9474,"b'@deni_hermawanto Hai, Kak. loginnya sama dengan login akun DJP Online ya, Kak. Jadi apabila sudah punya akun DJP Online tidak perlu registrasi kembali, tinggal login saja ya, Kak. Apabila belum punya akun saat ingin registrasi juga akan diarahkan ke website DJP Online, Kak. *Amri'",positif
16708,"b'@SiAndi_ dana yg dikumpulkan di @BPDPsawit itu berasal dr para pengusaha yg melakukan ekspor. dan kemudian diberikan kembali ke industri dlm bntk support biodiesel, peremajaan sawit rakyat, pendidikan/beasiswa, dll. dana tsb bukan dr APBN'",positif
16179,"b'Sebut saja seperti program dana desa yang bersumber dari APBN yang digunakan untuk membiayai penyelenggaran pemerintahan desa, pembangunan, serta pemberdayaan masyarakat desa. #PDIPerjuangan #SolidBergerak'",positif
2339,"b'@Anonymous_2024 Apa tidak ada sumber daya alam lain sebagai sumber pendapatan negara, selain pajak sembako, jasa hingga pajak sekolah. lndonesia Negeri yang kaya sumber daya alamnya.'",negatif
20793,b'@NajibRazak Setuju sebab kami sedang menderita negara kena bayar hutang you know what. Sampai nak ada cucu tak abih lagi.',negatif
1062,b'Maaf pak orang kaya SPT bapak itu makan beras plus telor jadi patut dikenakan PpN sedangkan rakyat miskin itu makanya GAPLEK campur MICIN itu yg ga kena PPn mengerti,negatif
7162,"b'@dr_koko28 @romi_mr Virus ini selamanya akan terus ad. Vaksin bukan jaminan utk menghentikan penularan. Solusinya tingkatkan kualitas gizi dan cara hidup sehat. Pemerintah hrs menjamin makanan sehat yg rerjangkau utk rakyat, bukannya menerapkan pajak atas sembako !!!'",negatif
5225,b'Ketua MPR Minta Menkeu Sri Mulyani Batalkan Rencana Pajak Sembako dan,negatif
16555,"b'@nu_online Kemenkeu SDH kehilangan Akal Mencari Sumber Pendanaan APBN, Kemenkeu Hilang Akal. @kemenkopmk'",negatif
9898,b'Cek fakta benar atau salah dengan revisi undang-undang perpajakan pemerintah justru bisa menurunkan harga supaya terjangkau masyarakat miskin Provokasi,positif
4122,b'@IskandarMudaS12 @kemenkeu @KemenkeuRI Iddihh',negatif
1103,"b'@EkoHerz gua setuju sih utk kenaikan pajak hahaha (padahal pengangguran) jadi permasalahan bukan kenaikannya tapi gimana nanti pengawasa, pengaturan, dan alokasi dana dari PPN itu , jauhjauh hari gua percaya akan ada program yang (terkesan) ""membebankan rakyat""'",negatif
11416,"b'jadi ingat kata Pak Rocky Gerung 3 atau 4 tahun lalu, Menteri Keuangan @KemenkeuRI ini mirip de Silhouette di Prancis, apa2 semua dipajakin.",negatif
19530,b'@gunoto7 @RamliRizal @ekodjasa @jokowi @Dr_Moeldoko @CCICPolri @DivHumas_Polri Ini ada lg buzzer yg otaknya geser...ga yg didukung ma pendukung kok otak nya dikit ya.. fakta di bilang hoax.. negara banyak hutang ma muka buzzerRp ky anjing itu fakta kan..',negatif
15450,b'Mendes PDTT dorong bumdes mendorong berorientasi ekspor . . . . #SemangatPulihkanRI,positif
16836,b'@Bangsuma_ @Dinda_Bestari_ Kita yang harus saling bantu membantu dalam menyehatkan APBN',positif
19379,"b'apa yang dikatakan Isyana, meskipun pihak Kemenhan bilang ini dalam bentuk pinjaman luar negeri, tetap saja di masa pandemi ini mengambil utang untuk keperluan senjata dirasa tidak tepat Solidaritas Indonesia'",negatif
19968,b'@Kimberley20101 efek kas negara kosong akibat kebanyakan hutang dan pesta para maling #TolakKenaikanPPN',negatif
6344,"b'Wahai Sri Mulyani, Kejarlah Pajak Perusahaan Teknologi Atau E-Commerce, Jangan Sembako Bikin Sulit Rakyat",negatif
12288,"b'Rapor Hijau Bea Cukai Banyuwangi Menjelang Akhir Semester 1 hari Jumat (04/06), Kantor Bea Cukai Banyuwangi mengadakan Rapat Dialog Kinerja Organisasi (DKO) yang bertempat di Aula Kawah Ijen Kantor Bea Cukai Banyuwangi. #bcbanyuwangi #beacukaimakinbaik #isunbanyuwangi",positif
5714,b'Nypt unit LOE... kamu yg ngutang... kamu yg KORUPSI.. RAKYAT yg menderita..,negatif
7304,"b'@OposisiCerdas Hei orang2 bodoh ada rencana reformasi sistem PPN demi keadilan,PPN tidak pukul rata antara si miskin dan si kaya. Konsumsi sembako orang miskin dan kaya berbeda jenis dan harga. Yg pasti sembako untuk orang miskin dikecualikan dari PPN.",positif
9403,"b'@irasjafii Temen yg di DJP bilang, kalau perlu batu diperes sampai keluar air. '",negatif
